Dönem,Start Date,Start Time,End Time,Subject,Description,Location,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Aralık 2025 Cuma,10:30,11:50,INTEGRATED SESSION - Mitochondria and Diseases / Prof.Dr. Çiğdem KEKİK ÇINAR - Prof.Dr. Semra ABBASOĞLU - Prof.Dr. Asuman GEDİKBAŞI - Prof.Dr. Handan AKÇAKAYA (Türkçe Tıp ile ortak ders),CELL / TIBBİ BİYOLOJİ AD. - TIBBİ BİYOKİMYA AD. - ÇOCUK SAĞLIĞI VE HASTALIKLARI GENETİK BD. - BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Aralık 2025 Cuma,14:00,14:40,7-Host / microorganism relationships and Microbiota / Prof. Dr. Yaşar NAKİPOĞLU (Doç.Dr. Bahar AKGÜN KARAPINAR),CELL / TIBBİ MİKROBİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Aralık 2025 Cuma,14:50,15:30,"1-Introduction to molecular biophysics (gen,genome, proteomics) / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR)",CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Aralık 2025 Cuma,15:40,16:20,8-Biology of DNA replication / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Aralık 2025 Cuma,16:30,17:10,9-DNA Damages and Repair Mechanisms / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,8 Aralık 2025 Pazartesi,08:30,10:20,LABORATORY SKILLS (MEDICAL BIOLOGY 2) İ1  LABORATORY SKILLS (Learning ) i2 ,CELL / MEDICAL SKILLS LABORATORY ,,,,,,,,,,,,,,,,,,,,
Time Table 1,8 Aralık 2025 Pazartesi,11:00,11:40,The structure of nucleic acids - characteristic features of DNA and steroids: Examples for clinical reflections / Prof.Dr. Gülşah YENİDÜNYA YALIN (Prof. Dr. Ayşe Kubat ÜZÜM),CELL / İÇ HASTALIKLARI AD. (ENDOKRİNOLOJİ BD.),FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,8 Aralık 2025 Pazartesi,11:50,12:30,"2-3D structure of macromolecules (crystallogtaphy, NMR, Protein tomography) / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR)",CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,8 Aralık 2025 Pazartesi,13:30,15:20,LABORATORY SKILLS ( Microbiology 1)  İ2  - (Learning ) i1,CELL / MEDICAL SKILLS LABORATORY ,,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,08:30,10:20,LABORATORY SKILLS Communication Skills İ2-2,CELL / MEDICAL SKILLS LABORATORY ,,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,11:00,11:40,10-RNA Molecules / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,11:50,12:30,11-Transcription / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,13:30,14:10,12-Non coding RNA / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,14:20,15:00,13-The structure and genome of mitochondria and inheritance in mitochondrial diseases / Prof.Dr. Selçuk DAŞDEMİR (Prof. Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,15:30,16:30,INTEGRATED SESSION - Life and Change / Prof.Dr. Zeynep SOLAKOĞLU - Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ(Türkçe Tıp ile ortak ders),CELL / TIP EĞİTİMİ AD. - HİSTOLOJİ VE EMBİRİYOLOJİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Aralık 2025 Salı,16.40,17.20,Introductory Lesson / Prof.Dr. Zeynep Olcay SOLAKOĞLU (Türkçe Tıp ile ortak ders),MOLECULAR BASIS OF LIFE - CELL - TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,08:30,10:20,LABORATORY SKILLS (Microbiology 2) İ1 - (BIOPHYSICS 1) İ2,CELL ,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,10:30,11:10,"14-Ribosome Structure and Function, Translation and Genetic Code / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye Şentürk ÇİFTÇİ)",CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,11:20,12:00,15-Regulation of Gene Expression in Eukaryotes / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye Şentürk ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,13:30,14:10,Elective Courses - 10,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,14:20,15:00,Elective Courses - 10,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Aralık 2025 Çarşamba,15:10,15:50,Elective Courses - 10,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,08:30,09:10,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,11:00,11:40,"16-lntracellular Signal Molecules, Receptors and Cellular Response / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ)",CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,11:50,12:30,17-lntracellular Signal Response / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,13:30,14:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,14:20,15:00,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,15:10,15:50,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Aralık 2025 Perşembe,16:00,16:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Aralık 2025 Cuma,08:30,10:20,LABORATORY SKILLS (Microbiology 2) İ2  - (BIOPHYSICS 1) İ1,CELL,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Aralık 2025 Cuma,11:00,11:40,18-Mitosis and Chromosomal Movements / Prof.Dr. Selçuk DAŞDEMİR (Prof.Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Aralık 2025 Cuma,11:50,12:30,19-Meiosis and recombinations / Prof.Dr. Selçuk DAŞDEMİR (Prof.Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Aralık 2025 Cuma,14:00,16:20,LABORATORY SKILLS - Communication Skills İ1-1  ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Aralık 2025 Pazartesi,08:30,09:10,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Aralık 2025 Pazartesi,09:20,10:00,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Aralık 2025 Pazartesi,10:30,12:20,LABORATORY SKILLS (BIOPHYSICS 2) İ1 - (Microbiology 3) İ2,CELL ,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Aralık 2025 Pazartesi,13:30,15:20,LABORATORY SKILLS (MEDICAL BIOLOGY 3) İ1 - (BIOPHYSICS 2) İ2,CELL ,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,08:30,10:20,LABORATORY SKILLS (MEDICAL BIOLOGY 3) İ2,CELL,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,11:00,11:40,8-Phenotypic change and mutation in bacteria /Doç.Dr. Bahar AKGÜN KARAPINAR (Prof.Dr. Zerrin AKTAŞ),CELL / TIBBİ MİKROBİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,11:50,12:30,"9-Transformation, transduction and conjugation in bacteria / Doç.Dr. Bahar AKGÜN KARAPINAR (Prof.Dr. Zerrin AKTAŞ)",CELL / TIBBİ MİKROBİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,13:30,14:10,9-Protein synthesis and posttranslational modifications / Prof.Dr. Şule SEÇKİN (Prof.Dr. Nihal SALMAYENLİ),CELL / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,14:20,15:00,10-Biochemical codes of regulation of genetic processes / Prof. Dr. Abdurrahman Fatih AYDIN (Prof.Dr. Şule SEÇKİN),CELL / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Aralık 2025 Salı,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,08:30,10:20,BLOOD PRESSURE MEASUEREMENT EXAM /Prof.Dr. Ayşe PALANDUZ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,10:30,11:10,"5-ATP and chemical energy transfer-Bioenergetic of cellular respiration, biological work, chemical work, osmotic work / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER)",CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,11:20,12:00,6-Molecular mechanism of mechanical work / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER),CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,13:30,14:10,Elective Courses - 11,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,14:20,15:00,Elective Courses - 11,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Aralık 2025 Çarşamba,15:10,15:50,Elective Courses - 11,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,08:30,09:10,13-Bioenergetics of aging / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER),CELL / BİYOFİZİK AD.,İNGİLİZCE TIP BİNASI HALL 1,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,09:20,10:00,20-Choromosomal Abnormalities / Prof.Dr. Selçuk DAŞDEMİR (Prof.Dr. Fatma OĞUZ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,10:10,10:50,21-Gene and Genome / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,11:50,12:30,Clinical phenotype associated with mitochondrial genome variation / Prof. Dr. Asuman Gedikbaşı (Doç.Dr. Ayça ASLANGER),CELL / TIBBİ GENETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Aralık 2025 Perşembe,13:30,15:20,LABORATORY SKILLS (MEDICAL BIOLOGY 4) İ1,CELL ,,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,08:30,10:20,LABORATORY SKILLS (MEDICAL BIOLOGY 4) İ2 - (Microbiology 3) İ1,CELL ,,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,11:00,11:40,22-Human genom project and genom databases/ Prof.Dr. Fatma OĞUZ (Prof. Dr. Selçuk DAŞDEMİR),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,11:50,12:30,23-Gene Mutations / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,14:00,14:40,11-Protein targeting / Prof. Dr. Abdurrahman Fatih AYDIN (Prof.Dr. Şule SEÇKİN),CELL / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,14:50,15:30,12-Biochemisty of the cell cycle / Dr. Hande Karpuzoğlu (Doç.Dr. İlknur BİNGÜL),CELL / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Aralık 2025 Cuma,15:40,16:20,ATP - RNA proteins and amino acids / Doç.Dr. Asuman GEDİKBAŞI (Öğr.Gör.Dr. Mehmet Cihan BALCI),CELL / ÇOCUK SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Aralık 2025 Pazartesi,08:30,10:20, (Microbiology 4) İ1 ,CELL,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Aralık 2025 Pazartesi,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Aralık 2025 Pazartesi,11:50,12:30,25-Cell Eyeles and controlproteins in eukaryot / Prof.Dr. Selçuk DAŞDEMİR (Doç. Dr. Hayriye Şentürk ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Aralık 2025 Pazartesi,13:30,15:20,LABORATORY SKILLS (Microbiology 5) İ2 ,CELL,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,08:30,09.10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,09:30,10:20,"INTEGRATED SESSION - Stem Cells and Medicine in the Past, Present and Future / Prof.Dr. Işıl ALBENİZ - Prof.Dr. Fatma OĞUZ - Prof.Dr. Sevgi KALAYOĞLU BEŞIŞIK (Türkçe Tıp ile ortak ders)",CELL / BİYOFİZİK AD. - TIBBİ BİYOLOJİ AD. - İÇ HASTALIKLARI HEMATOLOJİ,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,11:00,11:40,26-Molecular Mechanisms of Cell Differentiations and Epigenetic / Prof.Dr. Selçuk DAŞDEMİR (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,11:50,12:30,27-Cellular Aging / Prof.Dr. Fatma OĞUZ (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,13:30,14:10,COMMUNICATION SKILLS 1-17 Communication with Special Needs Patients (visual - speech and/or hearing impairments - elders - children) / Doç.Dr. Dilek ANUK (Dr.Öğr.Üyesi Ezgi İnce GULİYEV),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,14:20,15:00,COMMUNICATION SKILLS 1-18 Communication with Special Needs Patients (visual - speech and/or hearing impairments - elders - children) / Doç.Dr. Dilek ANUK (Dr.Öğr.Üyesi Ezgi İnce GULİYEV),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,15:10,15:50,24-Mutagenic factors and mutation determination methods /Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ  (Prof. Dr. Fatma SAVRAN),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Aralık 2025 Salı,16:00,16:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,08:30,09:10,7-Cell Proliferation Factors and Signal Transduction / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,09:20,10:00,8-Cellular response to enviromental changes. Post translational modifications / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,10:10,10:50,1-Embriyolological Terminology / Prof.Dr. Sibel KÖKTÜRK (Doç.Dr. Tuğba KOTİL),CELL / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,11:00,11:40,2-Molecular mechanism regulating human embriyo development and organogenesis / Prof.Dr. Sibel KÖKTÜRK (Doç.Dr. Tuğba KOTİL),CELL / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,11:50,12:30,28-Cell Death Mechanisms (Apoptosis and The Other Cell Death Types) / Prof.Dr. Fatma OĞUZ (Prof.Dr. Selçuk DAŞDEMİR),CELL / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,13:30,14:10,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,14:20,15:00,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Aralık 2025 Çarşamba,15:10,15:50,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Aralık 2025 Perşembe,12:00,13:30,DISTANT EXAMINATION,TÜRK DİLİ-I + YABANCI UYRUKLULAR İÇİN TÜRK DİLİ-I + ATATÜRK İLKELERİ VE İNKLAP TARİHİ-I + YABANCI UYRUKLULAR İÇİN ATATÜRK İLKELERİ VE İNKLAP TARİHİ-I,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Aralık 2025 Cuma,08:30,10:20,LABORATORY SKILLS  (Microbiology 5) İ1,CELL,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Aralık 2025 Cuma,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Aralık 2025 Cuma,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Aralık 2025 Cuma,14:00,14:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Aralık 2025 Cuma,14:50,15:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Aralık 2025 Pazartesi,08:30,09:10,3-DNA Sequence Analysis - Recombinant DNA / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Aralık 2025 Pazartesi,09:10,10:00,4-Nanobiotechnology CRISPR / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),CELL / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Aralık 2025 Pazartesi,10:30,12:20,LABORATORY SKILLS (MEDICAL BIOLOGY 5) İ1 -  (Microbiology 6) İ2,CELL,İNGİLİZCE TIP BİNASI HALL 1,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Aralık 2025 Pazartesi,13:30,14:10,4-Gamet cells 1 Spermatozon maturation (Oogenesis) / Dr. Öğr. Üyesi Tuğba EKİZ YILMAZ (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),CELL / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,,,,,,,,,,,,,,,,,,,,
